PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
68.44832608,135.1879613,17.62350202,28.50484017,31.39115251,25.38584381,2.233608604,14.16600445,34.43570586,3.331165086,8.303313292,166.8782927
68.43592617,135.1684958,17.62473275,28.5044013,31.39366918,25.37393426,2.23321814,14.16896566,34.43529241,3.33099606,8.306839371,166.8602719
68.42352626,135.1490302,17.62596348,28.50396243,31.39618586,25.36202471,2.232827677,14.17192687,34.43487896,3.330827034,8.310365451,166.8422511
68.41112636,135.1295646,17.62719421,28.50352356,31.39870253,25.35011516,2.232437213,14.17488808,34.43446551,3.330658008,8.31389153,166.8242303
68.39872645,135.1100991,17.62842493,28.50308469,31.4012192,25.33820561,2.232046749,14.17784928,34.43405206,3.330488982,8.31741761,166.8062094
68.38632654,135.0906335,17.62965566,28.50264582,31.40373587,25.32629606,2.231656286,14.18081049,34.43363861,3.330319956,8.320943689,166.7881886
68.37392663,135.071168,17.63088639,28.50220695,31.40625254,25.31438651,2.231265822,14.1837717,34.43322516,3.33015093,8.324469769,166.7701678
16.74,80.37718537,16.21,17.31,33.53,16.26485701,1.29,25.48,43.73,0.12,5.370647218,106.0554013
18.44,61.13492875,23.53,22.6,46.03,18.87967199,1.3,22,34,0.29,4.834921298,73
18.07,48.8,34.2,29.98,64.12,19.20502837,1.36,19.58,35.44,0.35,3.727500643,82
18.55,62.07,34.5,28.9,63.4,20.66771106,1.35,18.59,35.91,0.44,4.607716977,84
22.57,67.03,22.38,23.46,45.81,19.63734744,1.3,21.3,37.26,0.32,5.247681163,77
23.57,71.8,21.08,25.71,46.8,19.25319038,1.26,24.83,36.59,0.44,6.626936583,73
31.18,91.26,15.99,20.17,36.18,19.48740042,1.23,25.71,33.41,0.24,6.78955338,86
24.22,79.1,36.41,30.02,66.43,21.64798897,1.36,21.32,39.09,0.62,6.36673602,90
21.81,44.13,16.06,18.5,34.55,16.64650377,1.25,22.25,36.71,0.35,3.349265755,70
14.93,52.51,15.19,18.23,33.43,18.01712849,1.22,20.01,35.06,0.5,4.327491579,64
17.86,45.85,15.68,20.33,36.02,17.38915556,1.21,20.6,30.81,0.46,3.749168229,64
24.73,74.2,14.94,18.24,33.18,22.08199402,1.25,15.89,40.12,0.49,5.480042879,66
24.09,72.98,26.7,28.27,53.35,20.56279109,1.27,20.46,39.23,0.68,5.995369875,85
23.97,88.35,25.5,23.79,49.3,20.46738392,1.32,24.61,34.83,0.5,7.292520989,83
20.7,81.14,26.5,21.97,48.48,19.92428239,1.34,22.61,45.24,0.35,6.218919736,90
19.01,79.33,14.42,19.69,34.1,18.63203213,1.27,24.7,43.26,0.63,7.268718938,76
21.85,89.75,22.2,25.23,47.43,20.48224297,1.32,22.67,44.85,0.63,7.649540564,90
24.32,93.09,14.02,15.9,31.4,20.26630371,1.31,23.83,53.32,0.38,7.771353265,81
22.76,88.41,12.43858047,30.80445232,28.02,20.51177804,1.19,20.43,50.68,0.49,7.574674977,92
15.38,56.32,8.666943511,27.69167007,23.02,17.32807272,1.06,20.99,49.28,0.64,5.676653207,75
18.58,66.74,10.31389356,28.81177674,24.14,20.34331299,1.09,22.34,50.69,0.3,7.602508613,51
15.53,18.64,1.032906961,54.45125157,27.73,16.49480792,1.23,26.74,159.18,0.26,10.53902342,61
17.17,92.08457683,50.81163354,72.8249625,104.17,24.25105266,1.14,23.07,91.34,0.32,11.91480694,118
22.54,91.3338886,38.47060173,56.8881402,78.73,23.49043795,1.16,19.44,72.08,0.34,9.333757586,115
18.79,68.39012067,20.19306415,39.07931608,44.37,20.10065601,1.16,20.83,58.76,0.42,7.341584102,83
20.14,60.15962364,17.89850903,34.3482798,38.76,19.98019927,1.18,20.35,50.01,0.34,6.381485716,69
24.8,66.56040824,24.55638717,35.105005,48.35,21.79705872,1.2,17.29,37.89,0.22,5.506884398,75
19.38,67.56121426,23.12468863,37.62392212,47.49,20.08613146,1.46,20.91,45.83,0.47,6.877894354,84
18.68,75.62335062,32.41337722,45.34249542,63.7,19.82420554,1.74,25.18,43.54,0.45,8.246589266,98
19.98,67.53159457,23.52468232,37.22736838,47.38,19.16450396,1.46,24.02,41.12,0.67,7.324062927,82
26.85,85.943174,38.30587868,49.09952707,73.12,21.21027552,1.62,25.77,41.46,0.44,8.674310938,105
17.66,66.16558583,16.47243224,36.02027516,36.88,17.41091084,1.07,27.29,52.91,0.42,7.806367506,77
45.54,80.97541156,30.39477623,41.59509309,56.91,22.0334843,1.28,27.62,39.81,0.51,8.218894521,78
17.79,71.73094014,26.86718624,39.95501246,53.24,18.39233284,1.26,26.8,38.99,0.63,7.849781557,86
19.26,65.43092869,50.47301139,59.01066881,95.53,21.35397163,1.43,30.11,42.27,0.51,9.937814359,72
6.2,68.53596164,5.489989586,26.55673559,17.43,14.29995815,1.04,26.72,45.84,0.27,6.646249778,90.93215425
12.89,49.90107829,6.344264496,24.67355229,17.48,15.47728497,1,26.73,41.42,0.29,6.006422878,55
18.02,52.72034854,8.602460015,27.31183627,21.61,16.50017145,1.05,26.76,45.42,0.37,6.522585291,56
16.97,49.75912751,10.32316555,26.66387009,24.16,16.41932734,1.03,24.88,41.43,16.24,20.36290849,56
19.16,55.10016489,16.06649991,29.25868057,33.52,18.75579421,1.05,21.68,36.74,0.43,5.675970586,59
19.64,67.00225868,21.51783378,33.02829341,42.76,19.02732353,1.1,22.22,33.69,0.24,5.945912446,77
17.02,57.08,56.03391943,61.23770559,106,18.50434954,1.44,29.82,32.68,0.71,7.925378542,101
16.94,70.7,59.57149867,61.76754441,111.55,20.85558585,1.52,23.46,29.05,0.59,7.290011441,118
10.87,31.4,30.83,20.73,74.79,10.34860002,1.45,24.73,30.8,1.04,1.499435715,125
15.87,43.53,30.34,27.43,57.08,16.9344936,1.4,20.43,35.72,0.75,3.563278495,88
25.71,97.45,34.53,19.74,54.28,23.70559588,1.42,19.86,39.04,0.51,7.126443942,82
22.86,82.67,12.38,9.35,21.72,20.87277759,1.15,17.32,40.96,0.39,5.308577817,71
18.09,70.66,11.86,8,19.87,18.53121005,1.19,18.99,44.93,0.63,4.72881923,75
17.52,61.23,41.22,22.69,63.92,19.48242774,1.45,20.7,35.33,0.69,4.220205542,89
10.53,41.27,28.12,21.7,49.82,15.99067662,1.35,19.23,38.32,0.51,2.536199485,91
13.38,55.71,13.15,9.81,22.96,16.99380882,1.19,18.61,48.68,0.36,3.50065168,77
22.06,75.33,14.66,7.29,21.95,19.74275,1.17,18.95,33.79,0.39,4.53520899,68
18.54,71,12.86,14.83,24.8,18.91860366,1.21,19.25,34.73,0.33,4.948318391,72
19.38,56.8,37.79,29.81,66.97,19.96956532,1.4,19.79,31.45,0.66,4.740903316,80
18.39,67.13,58.8,23.55,82.36,20.67505664,1.72,20.16,34.69,1.02,3.843087392,109
16.59,66.72,28.83,20.94,49.77,20.62475542,1.49,16.63,28.51,0.62,4.610033528,78
13,48.23,28.19,21.22,49.41,16.65725308,1.49,19.4,22.08,0.82,3.010491137,88
13.78,48.89,30.97,22.09,53.06,19.12522815,1.37,15.46,22.38,0.55,2.704438836,77
18.5,65.24,37.75,25.39,63.13,20.29536988,1.49,18.02,26.45,0.54,4.182162195,89
14.71,52.86,11.34,13.29,24.63,17.45712169,1.17,15.13,29.09,0.27,2.473822115,75
14.11,73.45,11.07,13.32,24.39,20.45457476,1.19,13.5,27.65,0.5,4.586592735,68
14.53,70.33,10.98,15.53,26.52,20.15879631,1.17,12.65,26.26,0.41,4.095092592,72
12.84,56.35,17.38,22.11,38.35,19.63528033,1.27,12.79,28.19,0.4,3.57818409,73
34.56624681,70.31562452,36.66,35.28,50.58016628,26.12852076,1.41,10.53599949,29.47265186,0.56,4.439460975,74
12.96,38.84,48.72,32.45,130.77,18.44010879,1.52,17.77,24.24,0.62,4.169639935,81.94820934
12.8,46.86,13.53,19.41,32.94,17.86692368,1.19,14.35,34.86,0.74,3.380200681,71.33771912
18.15,71.77,10.39,16.33,26.73,20.25186016,1.17,14.69,27.8,0.42,4.804898851,67
15.31,69.04,10.59,16.32,26.92,20.48107087,1.16,12.03,24.34,0.5,4.186446543,68
14.72,82.21,11.01,17.39,28.4,21.8196383,1.23,11.33,25.82,0.5,5.299631076,72
19.26,93.35,10.72,16.22,26.96,22.08420962,1.2,11.48,26.07,1.25,6.127930471,84
13.43,89.58,9.86,15.37,25.24,23.25071355,1.16,11.5,33.28,0.58,6.675278366,60
15.67,77.37,10.53,16.43,26.96,21.5478651,1.17,11.43,30.01,0.46,4.986115555,69
16.43,72.12,10.75,16.38,27.14,20.05397954,1.22,11.99,28.73,0.52,4.108275384,80
23.32,60.58,9.09,17.66,26.75,20.1262747,1.25,11.67,25.99,0.67,3.570031704,70
46.76,73.6,4.55,14.7,19.23,21.98353384,1.2,9.71,24.56,0.72,2.877236758,82
16.52,67.74,10.53,18.31,28.85,20.57953466,1.24,11.57,27.49,0.71,4.517625609,70
15,65.59,10.13,16.98,27.11,20.15275693,1.04,12.14,29.34,0.6,4.289440196,66
15.37,58.9,10.26,16.35,26.61,19.79267257,1.02,11.8,24.89,0.74,3.7129289,62
14.24,56.91,11.01,17.29,28.31,19.69953318,1.07,11.66,26.77,0.24,3.256704744,63
15.24,53.79,13.13,16.18,29.31,19.13764934,1.1,13.08,18.72,0.51,3.034046539,61
16.28,54.45,12.84,14.54,27.38,19.26693722,1.05,12.86,22.01,0.59,3.009188295,61
15.88,62.28,16.02,13.72,29.75,20.44381497,1.15,12.88,21.87,0.57,3.648730347,60
13.23,52.16,13.76,12.4,26.17,18.95294087,1.14,12.25,22.52,0.53,2.528970506,63
14.11,53.33,15.2,12.74,27.95,19.0856982,1.14,13.07,22.15,0.39,2.617678395,62
13.39,52.3,18.68,13.83,32.49,18.612488,1.05,14.99,21.91,0.44,2.781641312,62
15.45,50.4,14.19,11.65,25.84,18.78066755,1.15,12.34,21.34,0.67,2.280469225,64
16.22,61.49,8.42,15.83,24.25,22.2360656,1.23,9.29,24.03,0.39,4.305750239,44
14.71,65.57,8.07,15.46,23.54,20.54979166,1.16,10.08,23.69,0.44,3.808731105,64
14.87,56.31,11.9,32.71,45.5,16.1816311,1.2,20.19,33.07,1.02,6.138526703,84
17.72,48.66,12.25,48.29,58.01,15.32285239,1.18,24.59,18.65,0.32,6.811291743,75
10.36,44.69,12.66,20.48,27.66,18.75261186,1.19,10.93,28.24,0.27,2.530114505,65
9.21,41.44,15.48,22.23,37.71,17.21434451,1.17,15.38,27.3,0.3,3.159218224,64
11.21,43.37,16.13,14.63,30.76,18.08055011,1.2,12.42,27.19,0.36,2.003375523,66
12.65,51.97,14.45,20.24,34.7,20.14882537,1.21,9.22,28.15,0.42,3.045831353,66
13.33,54.43,12.68,20.09,32.78,19.99116796,1.2,9.64,26.99,0.29,3.112799282,67
11.61,46.49,13.13,31.78,44.92,19.02695717,1.21,12.06,32.95,0.19,4.216947156,67
12.59,48.67,13.29,20.2,33.44,19.18399763,1.22,10.6,35.23,0.3,3.007283749,69
11.7,40.69,14.08,21.17,35.26,18.57520106,1.24,11.08,39.1,0.31,2.763298948,67
9.7,42.34,12.42,20.86,33.28,18.1029648,1.22,11.92,38.31,0.29,3.032712972,67
12.94,45.15,13.18,17.76,30.93,19.22659908,1.14,9.21,37.65,0.39,2.395444685,68
80.13,64.24,15.43,20.85,36.28,21.89126827,0.91,11.77,39.5,0.33,0.484128897,107
26.83,90.14,16.22,22.03,38.26,21.51221444,1.12,14.45,44.31,0.31,5.930877117,93
26.49,91.07,15.76,22.23,38,22.63100505,1.1,11.49,41.44,0.43,5.790673394,90
23.72,74.6,14.51,21.08,35.6,21.18023169,1.09,11.53,41.28,0.34,4.598434398,83
24.15,73.99,16.42,23.64,40.06,21.30387633,1.06,14.13,41.67,0.33,5.511419522,74
22.94,84.4,15.52,19.22,34.74,22.58256507,1.02,11.74,44.15,0.33,5.639491088,76
26.68,75.24,17.67,20.96,38.63,21.59031373,0.99,11.84,37.31,0.32,4.340677396,81
30.76,69.36,18.75,24.6,43.35,20.09143343,1.02,13.7,46.32,0.33,4.034803213,95
25.47,61.36,14.19,22.08,36.26,20.38549854,1.03,15.21,47.18,0.38,5.11892468,64
23.11,62.32,16.75,26.84,43.6,20.62503703,1.01,15.22,45.22,0.28,5.501772974,65
18.94,53.7,14.7,26.94,41.59,20.55479267,1.18,12.06,48.58,0.25,4.796464213,65
25.28,55.95,14.09,26.13,40.23,19.9693469,1.33,14.85,49.66,0.28,5.072929088,70
23.62,54.02,14.61,24.89,39.51,19.67557316,1.36,14.8,55.14,0.5,5.145245331,72
26.46,65.51,36.47,30.42,66.89,23.17841814,1.44,14.13,49.99,0.47,5.572118402,77
30.97,75.3,22.59,33.37,55.98,22.90281517,1.39,9.51,54.83,0.4,5.368221619,100
28.58,70.91,10.63,32.46,43.09,23.18975875,1.31,7.65,45.71,0.29,5.626061706,77
26.49,67.74,9.12,31.34,40.48,21.91090543,1.29,11.08,47.01,0.47,6.277991403,71
25.69,61.92,12.02,29.3,41.33,21.50784345,1.31,11.4,48.2,0.35,5.538405349,70
28.24,71.66,14.73,27.72,42.45,21.93857036,1.31,13.66,44.98,0.3,6.145419066,71
24.03,56.21,13.42,25.98,39.41,20.47661964,1.32,12.45,47.94,0.41,4.893517909,70
26.35,57.69,15.1,23.5,38.61,19.97229071,1.31,15.45,49.4,0.29,5.015425164,69
23.49,54.7,17.67,20.7,38.38,19.58708517,1.31,14.73,42.47,0.39,4.158539682,70
22.67,56.3,13.13,24.62,37.66,19.71587349,1.23,14.35,46.98,0.39,5.020504938,68
25.5,60.73,10.1,26.53,35.96,20.70859423,0.98,13.51,43.64,0.28,5.39949015,60
27.31,67.46,14.55,31.49,46.03,21.05695096,0.97,15.23,39.31,0.42,6.316221685,65
26.77,64.56,13.03,30.32,43.35,20.33463604,0.99,15.65,42.69,0.37,6.062026612,67
24.28,67.13,18.89,31.12,49.99,20.61098563,1.1,16.27,39.83,0.97,6.778410738,70
21.84,63.71,55.28,26.24,80.08,23.46607587,1.27,12.41,24.91,1.3,3.681724012,84
26.76,72.02,51.88,23.19,74.94,22.08591164,1.55,13.9,22.46,0.99,3.101522295,106
21.64,53.58,31.75,21.46,53.21,19.74689425,1.41,11.85,23.67,0.77,2.291138023,89
19.28,48.32,34.93,21.2,56.14,18.1211551,1.44,17.7,25.68,0.84,3.075246311,82
23.52,57.14,37.65,22.87,60.46,19.02348305,1.57,18.26,27.03,1.04,3.917673379,89
22.09,67.31,31.31,24.76,56.08,18.73783059,1.77,17.79,30.62,1.83,5.614774201,102
25.6,76.8,29.74,25.68,55.42,20.11462724,1.77,16.75,33.62,1.53,6.128600129,103
20.37,68,27.73,21.88,49.61,20.26983376,1.62,13.13,30.21,0.91,4.322954189,93
25.51,78.16,30.13,22.65,52.76,22.61573699,1.58,10.78,30.93,0.79,4.626122617,93
17.68,55.13,20.54,23.5,44.02,20.01141721,1.39,10.29,28.35,0.54,3.379185184,78
25.44,91.8,33.4,26.19,59.59,23.77001723,1.7,11.93,37.93,0.84,6.364431696,100
42.73,114.46,38.25,28.18,66.41,26.31547527,1.92,14.14,43.7,1.41,8.497545463,113
31.22,59.71,16.24,21.98,38.19,18.99022532,1.35,17.08,49.13,0.55,4.874568954,80
35.95,66.06,22.8,25.3,48.11,20.10481903,1.5,18.69,45.84,0.56,5.609439683,82
33.06,70.44,33.91,23.98,57.89,20.97757783,1.6,14.82,46.51,1.18,4.756502206,104
33.86,77.88,26.2,25.06,51.09,21.91894093,1.55,14.14,36.72,0.62,5.264414885,92
32.52,71.2,22.16,29.12,51.22,20.74927469,1.57,15.17,38.59,0.65,5.595961135,91
37.21,76.15,40.21,33.05,73.08,24.37521637,1.58,13.64,49.45,0.84,6.226971437,90
44.86,107.68,51.26,37.4,88.2,27.73118225,2,15.19,50.39,2.15,9.879074392,108
44.05,112.39,41.92,31.84,73.78,26.37644645,1.94,17.12,47.98,1.42,9.522950981,106
54.77,141.2,44.46,32.42,76.87,28.2929348,2.32,20.79,55.94,1.61,12.25262899,122
49.35,130.79,40.14,31.92,71.83,27.04428336,2.21,16.35,46.39,2.06,10.65848387,128
49.52,116.69,44.32,36.92,81.23,27.92646372,2,15.18,49.69,1.49,9.912905516,111
50.87,122.42,25.36,34,59.36,25.84932022,1.95,15.28,60.44,1.86,10.77894586,122
43.4,99.57,23.44,29.79,53.24,22.38177914,2.09,18.74,47.73,1.59,9.068697884,110
42.12,103.91,33.2,29.9,63.09,24.86725071,2.14,15.77,41.95,1.69,8.939131363,106
48.16,122.98,39.6,29.55,69.14,26.51554812,2.13,16.84,41.35,1.57,9.6688783,117
54.76,118.68,30.75,31.68,62.43,24.34654501,1.89,22.58,52.25,1.03,10.26132253,112
48.6,106.14,24.79,31.1,55.91,23.13708585,1.76,20.49,64.18,2.08,10.62331699,109
45.06,100.44,22.78,24.85,47.6,22.53234381,1.75,20.02,66.08,1.72,9.566718902,103
42.82,100.02,31.63,27.69,57.87,23.53634666,1.69,18.62,59.75,0.98,8.421137138,104
34.35,89.58,37.28,21.34,58.63,23.27980571,1.66,16.7,66.49,0.74,6.903323405,100
44.57,118.82,35.41,31.55,66.67,26.58064407,1.76,17.23,65.46,0.96,10.38380106,105
54.92,167.05,37.1,28.09,65.19,29.69374441,1.91,17.81,74.19,1.74,13.62851229,136
48.18,166.65,43.01,30.08,73.09,28.08078246,2.18,18.99,49.91,2.47,13.42589221,149
49.42,153.48,47.95,32.3,80.26,28.377559,2.34,20.27,51.95,1.86,12.85276691,135
54.25,158.76,48.94,33.31,82.26,28.86847362,2.41,20.25,52.22,2.25,13.34554588,142
46.14,129.95,44.23,31.55,75.79,26.07654936,1.96,18.33,52.39,3.02,11.63292968,130
26.07,71.72,42.65,29.06,71.72,18.01850333,1.7,19.8,58.18,2.79,6.844229813,132
49.65,137.14,37.8,24.75,62.56,22.43608648,1.54,25.03,71.31,0.78,9.794685559,150
48.89,120.56,31.76,26.09,57.87,22.31421044,1.62,16.53,39.44,0.88,6.599837253,148.7252905
66.27834198,131.7814881,17.83887934,28.42803794,31.83157004,23.30167251,2.165277459,14.68421608,34.3633523,3.301585516,8.920377201,163.7246486
65.55,158.76,32.18,19.15,51.33,23.8336431,1.81,17.61,38.03,0.8,7.124630619,184.701636
30.7,91.46,33.47,18.44,51.91,19.55234008,1.72,18.53,23.99,0.8,4.934989571,118.0200351
45.04,153.14,41.17,19.69,60.86,26.88996365,2.38,20.83,25.53,1.28,10.96697094,123
52.53,166.96,45.57,19.54,65.11,27.3642887,2.59,21.41,26.01,1.43,11.13998774,146
39.38,115.93,35.15,19.51,54.67,22.73703701,1.93,19.11,24.46,1.16,7.495742367,118
54,172.6,40.88,21.46,62.35,28.36747895,2.65,21.75,27.42,2.39,13.44348227,136
62.3053271,124.9034083,17.12388859,27.02186008,30.64725077,23.34813449,1.262038706,13.24098855,33.85243586,3.373454315,8.319020897,144
34.62,96.44,29.83,26.33,56.17,19.48171953,1.75,19.64,40.74,0.84,6.580297685,128.5489457
36.32,109.1,48.67,36.88,86.04,25.07155664,1.87,18,32.52,1.04,8.913307718,110
41.76,111.56,36.52,38.88,75.41,25.53006812,1.95,16.61,37.97,0.96,9.721857746,106
49.85,138.28,66.92,60.47,127.38,30.12236717,2.1,16.34,39.87,2.77,13.47743697,141
41.8,120.59,61.25,58.64,119.9,26.65482835,2.02,18.88,44.23,2.3,12.2986974,138
40.22,100.16,50.57,50.71,101.3,24.96655911,1.95,14.27,41.95,2.07,9.3145037,132
37.39,78.33,27.56,30.41,57.99,22.47075079,1.71,13.1,55.14,1.89,7.390798042,100
34.93,68.37,29.87,35.62,65.45,19.15762971,1.74,19.92,43.27,1.72,7.358502898,102
65.23,152.2,52.23,41.32,93.55,28.84980758,2.14,28.32,47.33,2.52,15.59363662,112
67.63,164.86,107.2,56.95,164.12,30.66548692,2.32,28.2,37.62,2.57,13.20804805,184
130.47,276.46,75.54,67.3,142.85,30.68860699,2.81,40.57,48.41,3.27,20.6883861,299
93.59,222.33,94.43,50.06,144.47,32.61937831,2.76,39.24,45.71,3.26,19.30669369,195
122.18,272.19,128.76,39.76,168.54,37.143467,2.92,29.82,64.46,3.84,15.46063562,307
63.69,157.26,104.41,49,150.06,31.23471496,2.65,25.82,66.27,3.23,13.72006415,179
56.06,149.49,72.48,44.82,117.3,29.18029857,2.59,24.89,58.48,3.25,14.9349074,146
51.04,133.23,27.94,29.43,58.83,23.94819152,2.1,24.14,67.98,2.28,13.28583121,123
48.02,132.29,52.75,37.39,90.14,25.49087112,2.3,24.71,56.49,2.75,13.2765052,132
49.79,132.08,52.43,49.29,101.75,27.47120519,2.33,23.56,64.87,2.86,15.28423696,122
51.3,136.44,64.48,59.6,124.09,28.06478519,2.35,21.75,57.12,2.86,14.71326743,147
56.72,152.93,79.32,56.85,136.18,31.63746421,2.75,21.46,57.58,3.33,15.90472205,150
65.09,171.12,63.09,42.15,105.25,32.79849263,2.83,19.25,79.13,3.32,16.50871143,153
62.36099033,125.0674979,17.19651346,27.09945626,30.77761905,23.08267555,1.307193988,13.40140195,33.88032342,3.36107497,8.433597357,145
73.29,177.92,13.2,24.7,37.89,22.06952881,2.01,21.46,103,2.09,12.47360429,219.7070685
65.89394479,131.1780558,17.87703189,28.41443297,31.90958686,22.93247645,2.153173085,14.77601357,34.35053538,3.296345706,9.029685665,163.1660031
64.04,152.7,42.26,110.16,152.42,25.5031106,2.41,21.59,69.64,2.01,18.46115803,214.6172504
48.49,112.45,38.46,53.66,87.21,22.73915765,2.35,18.48,57.96,1.09,10.05176654,160.2462475
48.76,141.23,46.23,38.64,84.87,27.56955482,2.61,21.5,53.93,1.46,13.31536268,125
51.75,171.43,55.21,39.13,94.35,30.40426424,2.89,21.99,64.37,2.05,15.96859507,145
63.19,179.98,57.34,38.66,96,30.26088308,3.07,22.39,61.74,2.18,15.3518842,169
57.74,161.37,47.61,50.01,97.62,30.4562727,2.87,18.53,51.25,1.45,14.89415836,143
55.7,175.73,47.11,49.82,96.93,32.96060672,2.83,13.92,65.33,2.3,16.57179563,149
53.71,170.39,44.84,39.31,84.16,31.52194645,2.85,14.99,65.15,2.04,15.14504086,146
56.87,175.08,40.31,37.29,77.61,30.11582055,2.93,17.34,69.6,2.2,15.50069098,158
62.05,196.83,47.03,41.17,88.2,33.64754951,3.02,17.4,63.12,2.21,17.51471427,154
62.82,202.58,46.9,36.12,83.02,31.87270599,2.21,17.88,71.9,2.73,16.682223,172
76.86,215.08,38.47,43.27,81.73,33.59576682,1.89,16.39,74.46,2.22,17.37750068,174
65.54,187.09,54.68,60.53,115.22,33.73749204,2.42,14.82,65.87,1.87,16.68434619,168
72.91,201.08,81.97,68.46,150.46,39.89210572,3.26,15.46,75.06,2.09,19.43809241,163
70.04,170.19,64.5,56,120.51,32.6098281,2.63,13.9,49.86,1.91,13.44046379,176
54.61,165.03,44.06,42.91,86.97,28.78737975,2.06,19.62,44.72,1.75,14.21126705,140
63.47,193.53,47.32,46.77,94.1,30.94310307,2.34,23.26,50.4,1.7,17.0976728,152
56.9,169.94,28.22,43.94,72.16,25.8180135,2.12,22.11,50.29,2.04,15.15217763,158
51.82,151.5,21.34,45.25,66.57,25.70618054,1.79,17.96,49.03,1.38,13.52253214,137
49.73,154.09,27.81,65.26,93.04,26.92342886,1.91,18.87,43.06,1.28,15.70588113,138
38.67,121.78,32.36,57.01,89.14,23.71911723,1.81,19.96,40.93,1.27,12.83462761,124
50.03,142.34,28.34,61.56,89.36,26.29138254,1.81,22.04,45.61,1.46,15.8277438,117
